id,created_at,sim_step,sim_time,direction,waiting_time,queue_length,mean_speed,vehicle_count,throughput,congestion_score,tl_state
39699,2026-06-17 06:21:08,99300,99300.0,east,78.607,20,1.424,25,10340,96.43,Srrr
39698,2026-06-17 06:21:08,99300,99300.0,south,49.146,6,11.804,15,7760,40.41,Srrr
39697,2026-06-17 06:21:08,99300,99300.0,north,46.1,6,0.175,8,6721,40.52,Srrr
39696,2026-06-17 06:21:08,99290,99290.0,west,31.012,16,1.234,12,7238,59.48,Nrrr
39695,2026-06-17 06:21:08,99290,99290.0,east,71.744,20,1.0,25,10340,89.7,Nrrr
39694,2026-06-17 06:21:08,99290,99290.0,south,90.18,20,0.752,15,7750,98.32,Nrrr
39693,2026-06-17 06:21:08,99290,99290.0,north,38.857,3,1.373,8,6721,24.83,Nrrr
39692,2026-06-17 06:21:08,99280,99280.0,west,23.97,12,1.488,12,7238,44.93,Nrrr
39691,2026-06-17 06:21:08,99280,99280.0,east,63.865,20,0.512,25,10340,89.63,Nrrr
39690,2026-06-17 06:21:08,99280,99280.0,south,89.083,20,0.008,15,7750,100.0,Nrrr
39689,2026-06-17 06:21:08,99280,99280.0,north,30.028,1,0.138,8,6721,17.44,Nrrr
39688,2026-06-17 06:21:08,99270,99270.0,west,16.664,8,0.873,12,7238,29.45,Nrrr
39687,2026-06-17 06:21:08,99270,99270.0,east,55.859,20,0.079,25,10340,82.86,Nrrr
39686,2026-06-17 06:21:08,99270,99270.0,south,90.575,20,0.834,15,7750,100.0,Nrrr
39685,2026-06-17 06:21:08,99270,99270.0,north,57.816,7,11.354,8,6716,48.05,Nrrr
39684,2026-06-17 06:21:08,99260,99260.0,west,7.311,4,1.029,12,7238,15.93,Wrrr
39683,2026-06-17 06:21:08,99260,99260.0,east,47.443,20,1.334,25,10340,79.76,Wrrr
39682,2026-06-17 06:21:08,99260,99260.0,south,89.91,20,0.28,15,7750,97.22,Wrrr
39681,2026-06-17 06:21:08,99260,99260.0,north,90.181,20,0.168,8,6708,99.61,Wrrr
39680,2026-06-17 06:21:08,99250,99250.0,west,0.0,0,0.985,12,7238,2.01,Wrrr
39679,2026-06-17 06:21:08,99250,99250.0,east,38.741,20,1.096,25,10340,76.76,Wrrr
39678,2026-06-17 06:21:08,99250,99250.0,south,90.343,20,1.327,15,7750,100.0,Wrrr
39677,2026-06-17 06:21:08,99250,99250.0,north,89.286,20,0.976,8,6708,98.4,Wrrr
39676,2026-06-17 06:21:08,99240,99240.0,west,0.0,0,8.867,12,7238,0.0,Wrrr
39675,2026-06-17 06:21:08,99240,99240.0,east,30.547,20,0.049,25,10340,71.27,Wrrr
39674,2026-06-17 06:21:08,99240,99240.0,south,84.967,20,0.576,15,7750,95.18,Wrrr
39673,2026-06-17 06:21:08,99240,99240.0,north,90.383,20,0.399,8,6708,100.0,Wrrr
39672,2026-06-17 06:21:08,99230,99230.0,west,25.127,0,10.628,12,7238,11.05,Wrrr
39671,2026-06-17 06:21:08,99230,99230.0,east,22.554,20,1.288,25,10340,72.86,Wrrr
39670,2026-06-17 06:21:08,99230,99230.0,south,78.3,20,0.796,15,7750,95.41,Wrrr
39669,2026-06-17 06:21:08,99230,99230.0,north,89.138,20,1.399,8,6708,99.31,Wrrr
39668,2026-06-17 06:21:08,99220,99220.0,west,65.956,11,10.78,12,7230,64.05,Wrrr
39667,2026-06-17 06:21:08,99220,99220.0,east,14.325,16,1.393,25,10340,57.32,Wrrr
39666,2026-06-17 06:21:08,99220,99220.0,south,70.176,20,1.111,15,7750,92.45,Wrrr
39665,2026-06-17 06:21:08,99220,99220.0,north,89.96,20,1.133,8,6708,97.93,Wrrr
39664,2026-06-17 06:21:08,99210,99210.0,west,89.086,20,1.192,12,7224,97.87,Errr
39663,2026-06-17 06:21:08,99210,99210.0,east,7.278,8,0.78,25,10340,29.59,Errr
39662,2026-06-17 06:21:08,99210,99210.0,south,60.766,20,0.913,15,7750,85.84,Errr
39661,2026-06-17 06:21:08,99210,99210.0,north,90.573,20,0.588,8,6708,100.0,Errr
39660,2026-06-17 06:21:08,99200,99200.0,west,90.896,20,0.182,12,7224,100.0,Errr
39659,2026-06-17 06:21:08,99200,99200.0,east,0.837,0,12.911,25,10340,0.0,Errr
39658,2026-06-17 06:21:08,99200,99200.0,south,53.508,20,1.326,15,7750,86.5,Errr
39657,2026-06-17 06:21:08,99200,99200.0,north,90.584,20,0.375,8,6708,97.71,Errr
39656,2026-06-17 06:21:08,99190,99190.0,west,90.394,20,0.613,12,7224,98.08,Errr
39655,2026-06-17 06:21:08,99190,99190.0,east,0.0,0,10.401,25,10340,0.0,Errr
39654,2026-06-17 06:21:08,99190,99190.0,south,44.628,20,0.678,15,7750,78.43,Errr
39653,2026-06-17 06:21:08,99190,99190.0,north,89.281,20,1.124,8,6708,100.0,Errr
39652,2026-06-17 06:21:08,99180,99180.0,west,90.912,20,0.557,12,7224,100.0,Errr
39651,2026-06-17 06:21:08,99180,99180.0,east,0.432,0,12.445,25,10340,0.0,Errr
39650,2026-06-17 06:21:08,99180,99180.0,south,36.735,20,0.488,15,7750,77.67,Errr
39649,2026-06-17 06:21:08,99180,99180.0,north,90.124,20,0.187,8,6708,100.0,Errr
39648,2026-06-17 06:21:08,99170,99170.0,west,89.069,20,0.178,12,7224,98.63,Errr
39647,2026-06-17 06:21:08,99170,99170.0,east,0.944,0,12.391,25,10340,0.44,Errr
39646,2026-06-17 06:21:08,99170,99170.0,south,29.049,19,0.867,15,7750,69.84,Errr
39645,2026-06-17 06:21:08,99170,99170.0,north,89.623,20,0.711,8,6708,97.67,Errr
39644,2026-06-17 06:21:08,99160,99160.0,west,81.899,20,1.036,12,7224,94.22,Errr
39643,2026-06-17 06:21:08,99160,99160.0,east,33.982,6,8.614,25,10334,31.76,Errr
39642,2026-06-17 06:21:08,99160,99160.0,south,21.235,14,0.995,15,7750,52.1,Errr
39641,2026-06-17 06:21:08,99160,99160.0,north,87.939,20,0.16,8,6708,98.87,Errr
39640,2026-06-17 06:21:08,99150,99150.0,west,74.192,20,0.391,12,7224,91.05,Errr
39639,2026-06-17 06:21:08,99150,99150.0,east,73.097,16,11.6,25,10324,80.9,Errr
39638,2026-06-17 06:21:08,99150,99150.0,south,14.271,9,1.163,15,7750,33.7,Errr
39637,2026-06-17 06:21:08,99150,99150.0,north,81.284,17,1.028,8,6708,85.63,Errr
39636,2026-06-17 06:21:08,99140,99140.0,west,64.919,20,0.384,12,7224,86.46,Srrr
39635,2026-06-17 06:21:08,99140,99140.0,east,90.397,20,0.168,25,10320,100.0,Srrr
39634,2026-06-17 06:21:08,99140,99140.0,south,5.268,4,0.341,15,7750,12.62,Srrr
39633,2026-06-17 06:21:08,99140,99140.0,north,71.839,14,1.017,8,6708,73.94,Srrr
39632,2026-06-17 06:21:08,99130,99130.0,west,57.811,20,0.705,12,7224,87.15,Srrr
39631,2026-06-17 06:21:08,99130,99130.0,east,90.67,20,0.68,25,10320,99.56,Srrr
39630,2026-06-17 06:21:08,99130,99130.0,south,0.368,0,9.046,15,7750,0.0,Srrr
39629,2026-06-17 06:21:08,99130,99130.0,north,64.962,12,0.408,8,6708,65.27,Srrr
39628,2026-06-17 06:21:08,99120,99120.0,west,50.085,20,0.606,12,7224,84.49,Srrr
39627,2026-06-17 06:21:08,99120,99120.0,east,89.426,20,0.841,25,10320,100.0,Srrr
39626,2026-06-17 06:21:08,99120,99120.0,south,1.405,0,9.603,15,7750,0.0,Srrr
39625,2026-06-17 06:21:08,99120,99120.0,north,56.789,9,0.885,8,6708,51.18,Srrr
39624,2026-06-17 06:21:08,99110,99110.0,west,40.858,20,1.073,12,7224,78.98,Srrr
39623,2026-06-17 06:21:08,99110,99110.0,east,81.3,20,0.867,25,10320,96.1,Srrr
39622,2026-06-17 06:21:08,99110,99110.0,south,42.67,4,10.218,15,7747,33.59,Srrr
39621,2026-06-17 06:21:08,99110,99110.0,north,48.327,6,1.459,8,6708,39.19,Srrr
39620,2026-06-17 06:21:08,99100,99100.0,west,32.871,17,0.175,12,7224,65.98,Srrr
39619,2026-06-17 06:21:08,99100,99100.0,east,72.478,20,0.348,25,10320,93.84,Srrr
39618,2026-06-17 06:21:08,99100,99100.0,south,81.94,17,8.184,15,7737,87.48,Srrr
39617,2026-06-17 06:21:08,99100,99100.0,north,39.474,4,1.077,8,6708,30.58,Srrr
39616,2026-06-17 06:21:08,99090,99090.0,west,26.147,13,0.353,12,7224,49.54,Nrrr
39615,2026-06-17 06:21:08,99090,99090.0,east,64.454,20,1.174,25,10320,86.37,Nrrr
39614,2026-06-17 06:21:08,99090,99090.0,south,90.996,20,1.391,15,7735,100.0,Nrrr
39613,2026-06-17 06:21:08,99090,99090.0,north,32.934,1,0.456,8,6708,16.17,Nrrr
39612,2026-06-17 06:21:08,99080,99080.0,west,17.569,9,0.438,12,7224,32.16,Nrrr
39611,2026-06-17 06:21:08,99080,99080.0,east,56.868,20,0.969,25,10320,85.34,Nrrr
39610,2026-06-17 06:21:08,99080,99080.0,south,89.555,20,0.737,15,7735,100.0,Nrrr
39609,2026-06-17 06:21:08,99080,99080.0,north,49.914,4,12.905,8,6705,36.02,Nrrr
39608,2026-06-17 06:21:08,99070,99070.0,west,9.465,5,0.593,12,7224,22.0,Wrrr
39607,2026-06-17 06:21:08,99070,99070.0,east,48.705,20,0.311,25,10320,78.99,Wrrr
39606,2026-06-17 06:21:08,99070,99070.0,south,89.802,20,0.226,15,7735,99.56,Wrrr
39605,2026-06-17 06:21:08,99070,99070.0,north,89.399,20,1.06,8,6695,98.1,Wrrr
39604,2026-06-17 06:21:08,99060,99060.0,west,2.328,1,0.983,12,7224,5.7,Wrrr
39603,2026-06-17 06:21:08,99060,99060.0,east,41.03,20,1.442,25,10320,77.77,Wrrr
39602,2026-06-17 06:21:08,99060,99060.0,south,90.689,20,0.369,15,7735,97.09,Wrrr
39601,2026-06-17 06:21:08,99060,99060.0,north,90.99,20,0.454,8,6695,100.0,Wrrr
39600,2026-06-17 06:21:08,99050,99050.0,west,0.656,0,12.911,12,7224,0.0,Wrrr
39599,2026-06-17 06:21:08,99050,99050.0,east,32.427,20,0.21,25,10320,73.28,Wrrr
39598,2026-06-17 06:21:08,99050,99050.0,south,86.719,20,0.516,15,7735,96.95,Wrrr
39597,2026-06-17 06:21:08,99050,99050.0,north,90.974,20,1.244,8,6695,99.09,Wrrr
39596,2026-06-17 06:21:08,99040,99040.0,west,17.676,0,8.219,12,7224,6.99,Wrrr
39595,2026-06-17 06:21:08,99040,99040.0,east,24.519,20,0.791,25,10320,68.92,Wrrr
39594,2026-06-17 06:21:08,99040,99040.0,south,79.349,20,0.264,15,7735,98.23,Wrrr
39593,2026-06-17 06:21:08,99040,99040.0,north,89.512,20,0.976,8,6695,100.0,Wrrr
39592,2026-06-17 06:21:08,99030,99030.0,west,57.437,8,12.352,12,7218,51.57,Wrrr
39591,2026-06-17 06:21:08,99030,99030.0,east,16.199,18,0.594,25,10320,62.05,Wrrr
39590,2026-06-17 06:21:08,99030,99030.0,south,70.669,20,0.465,15,7735,89.91,Wrrr
39589,2026-06-17 06:21:08,99030,99030.0,north,89.373,20,0.779,8,6695,98.96,Wrrr
39588,2026-06-17 06:21:08,99020,99020.0,west,90.372,20,0.382,12,7210,100.0,Errr
39587,2026-06-17 06:21:08,99020,99020.0,east,8.091,10,0.971,25,10320,33.25,Errr
39586,2026-06-17 06:21:08,99020,99020.0,south,64.022,20,1.083,15,7735,90.5,Errr
39585,2026-06-17 06:21:08,99020,99020.0,north,90.36,20,1.036,8,6695,99.94,Errr
39584,2026-06-17 06:21:08,99010,99010.0,west,90.869,20,1.431,12,7210,100.0,Errr
39583,2026-06-17 06:21:08,99010,99010.0,east,1.298,1,1.473,25,10320,3.93,Errr
39582,2026-06-17 06:21:08,99010,99010.0,south,55.94,20,1.249,15,7735,87.54,Errr
39581,2026-06-17 06:21:08,99010,99010.0,north,90.229,20,0.467,8,6695,100.0,Errr
39580,2026-06-17 06:21:08,99000,99000.0,west,90.503,20,1.381,12,7210,100.0,Errr
39579,2026-06-17 06:21:08,99000,99000.0,east,0.743,0,11.523,25,10320,0.0,Errr
39578,2026-06-17 06:21:08,99000,99000.0,south,47.234,20,0.081,15,7735,82.02,Errr
39577,2026-06-17 06:21:08,99000,99000.0,north,90.053,20,1.147,8,6695,97.55,Errr
39576,2026-06-17 06:21:08,98990,98990.0,west,90.94,20,0.015,12,7210,97.38,Errr
39575,2026-06-17 06:21:08,98990,98990.0,east,0.0,0,12.578,25,10320,0.0,Errr
39574,2026-06-17 06:21:08,98990,98990.0,south,38.208,20,1.391,15,7735,79.31,Errr
39573,2026-06-17 06:21:08,98990,98990.0,north,90.627,20,1.231,8,6695,97.42,Errr
39572,2026-06-17 06:21:08,98980,98980.0,west,90.568,20,0.77,12,7210,100.0,Errr
39571,2026-06-17 06:21:08,98980,98980.0,east,0.345,0,10.308,25,10320,0.0,Errr
39570,2026-06-17 06:21:08,98980,98980.0,south,31.245,20,0.742,15,7735,75.68,Errr
39569,2026-06-17 06:21:08,98980,98980.0,north,90.131,20,0.001,8,6695,100.0,Errr
39568,2026-06-17 06:21:08,98970,98970.0,west,82.994,20,1.258,12,7210,94.2,Errr
39567,2026-06-17 06:21:08,98970,98970.0,east,26.946,4,10.553,25,10316,21.49,Errr
39566,2026-06-17 06:21:08,98970,98970.0,south,23.946,15,0.818,15,7735,55.02,Errr
39565,2026-06-17 06:21:08,98970,98970.0,north,90.206,20,0.031,8,6695,100.0,Errr
39564,2026-06-17 06:21:08,98960,98960.0,west,74.401,20,0.701,12,7210,91.51,Errr
39563,2026-06-17 06:21:08,98960,98960.0,east,65.312,14,8.545,25,10306,68.88,Errr
39562,2026-06-17 06:21:08,98960,98960.0,south,14.423,10,1.366,15,7735,36.26,Errr
39561,2026-06-17 06:21:08,98960,98960.0,north,82.929,18,0.069,8,6695,88.06,Errr
39560,2026-06-17 06:21:08,98950,98950.0,west,67.415,20,1.145,12,7210,91.69,Srrr
39559,2026-06-17 06:21:08,98950,98950.0,east,90.579,20,1.321,25,10300,100.0,Srrr
39558,2026-06-17 06:21:08,98950,98950.0,south,7.489,5,0.693,15,7735,20.63,Srrr
39557,2026-06-17 06:21:08,98950,98950.0,north,74.212,15,0.373,8,6695,79.07,Srrr
39556,2026-06-17 06:21:08,98940,98940.0,west,58.586,20,1.361,12,7210,88.26,Srrr
39555,2026-06-17 06:21:08,98940,98940.0,east,89.992,20,0.828,25,10300,97.41,Srrr
39554,2026-06-17 06:21:08,98940,98940.0,south,0.929,0,12.913,15,7735,0.0,Srrr
39553,2026-06-17 06:21:08,98940,98940.0,north,66.598,12,1.183,8,6695,63.32,Srrr
39552,2026-06-17 06:21:08,98930,98930.0,west,51.768,20,0.625,12,7210,84.75,Srrr
39551,2026-06-17 06:21:08,98930,98930.0,east,89.58,20,1.182,25,10300,100.0,Srrr
39550,2026-06-17 06:21:08,98930,98930.0,south,0.0,0,8.63,15,7735,0.0,Srrr
39549,2026-06-17 06:21:08,98930,98930.0,north,58.994,10,1.069,8,6695,58.63,Srrr
39548,2026-06-17 06:21:08,98920,98920.0,west,42.41,20,1.148,12,7210,77.11,Srrr
39547,2026-06-17 06:21:08,98920,98920.0,east,82.255,20,1.325,25,10300,96.53,Srrr
39546,2026-06-17 06:21:08,98920,98920.0,south,33.795,1,9.831,15,7734,15.71,Srrr
39545,2026-06-17 06:21:08,98920,98920.0,north,50.769,7,0.197,8,6695,41.8,Srrr
39544,2026-06-17 06:21:08,98910,98910.0,west,34.699,18,1.256,12,7210,69.95,Srrr
39543,2026-06-17 06:21:08,98910,98910.0,east,75.369,20,0.596,25,10300,92.18,Srrr
39542,2026-06-17 06:21:08,98910,98910.0,south,74.74,14,8.995,15,7724,76.14,Srrr
39541,2026-06-17 06:21:08,98910,98910.0,north,42.482,4,0.693,8,6695,32.22,Srrr
39540,2026-06-17 06:21:08,98900,98900.0,west,26.634,14,0.704,12,7210,55.64,Nrrr
39539,2026-06-17 06:21:08,98900,98900.0,east,66.307,20,1.41,25,10300,91.26,Nrrr
39538,2026-06-17 06:21:08,98900,98900.0,south,90.149,20,0.527,15,7720,100.0,Nrrr
39537,2026-06-17 06:21:08,98900,98900.0,north,33.94,2,0.934,8,6695,20.67,Nrrr
39536,2026-06-17 06:21:08,98890,98890.0,west,19.981,10,1.043,12,7210,41.42,Nrrr
39535,2026-06-17 06:21:08,98890,98890.0,east,58.856,20,1.331,25,10300,88.63,Nrrr
39534,2026-06-17 06:21:08,98890,98890.0,south,89.356,20,0.52,15,7720,100.0,Nrrr
39533,2026-06-17 06:21:08,98890,98890.0,north,42.836,1,8.853,8,6694,20.53,Nrrr
39532,2026-06-17 06:21:08,98880,98880.0,west,10.265,6,1.477,12,7210,22.44,Nrrr
39531,2026-06-17 06:21:08,98880,98880.0,east,50.731,20,0.36,25,10300,83.01,Nrrr
39530,2026-06-17 06:21:08,98880,98880.0,south,89.527,20,0.541,15,7720,100.0,Nrrr
39529,2026-06-17 06:21:08,98880,98880.0,north,82.292,16,11.22,8,6684,81.76,Nrrr
39528,2026-06-17 06:21:08,98870,98870.0,west,3.179,2,0.715,12,7210,6.77,Wrrr
39527,2026-06-17 06:21:08,98870,98870.0,east,41.546,20,0.634,25,10300,81.36,Wrrr
39526,2026-06-17 06:21:08,98870,98870.0,south,89.429,20,0.741,15,7720,96.9,Wrrr
39525,2026-06-17 06:21:08,98870,98870.0,north,89.966,20,0.271,8,6682,100.0,Wrrr
39524,2026-06-17 06:21:08,98860,98860.0,west,0.0,0,9.068,12,7210,0.0,Wrrr
39523,2026-06-17 06:21:08,98860,98860.0,east,34.366,20,1.159,25,10300,78.27,Wrrr
39522,2026-06-17 06:21:08,98860,98860.0,south,89.551,20,0.278,15,7720,97.24,Wrrr
39521,2026-06-17 06:21:08,98860,98860.0,north,89.572,20,1.073,8,6682,98.21,Wrrr
39520,2026-06-17 06:21:08,98850,98850.0,west,9.318,0,10.954,12,7210,3.77,Wrrr
39519,2026-06-17 06:21:08,98850,98850.0,east,25.997,20,0.995,25,10300,68.68,Wrrr
39518,2026-06-17 06:21:08,98850,98850.0,south,80.979,20,0.124,15,7720,93.97,Wrrr
39517,2026-06-17 06:21:08,98850,98850.0,north,89.726,20,1.002,8,6682,100.0,Wrrr
39516,2026-06-17 06:21:08,98840,98840.0,west,49.161,5,10.746,12,7206,38.99,Wrrr
39515,2026-06-17 06:21:08,98840,98840.0,east,17.904,20,0.784,25,10300,68.28,Wrrr
39514,2026-06-17 06:21:08,98840,98840.0,south,72.782,20,0.497,15,7720,92.16,Wrrr
39513,2026-06-17 06:21:08,98840,98840.0,north,90.825,20,0.302,8,6682,98.05,Wrrr
39512,2026-06-17 06:21:08,98830,98830.0,west,90.49,20,0.265,12,7196,97.4,Errr
39511,2026-06-17 06:21:08,98830,98830.0,east,10.01,11,0.254,25,10300,34.67,Errr
39510,2026-06-17 06:21:08,98830,98830.0,south,64.155,20,0.941,15,7720,90.92,Errr
39509,2026-06-17 06:21:08,98830,98830.0,north,89.949,20,1.335,8,6682,97.77,Errr
39508,2026-06-17 06:21:08,98820,98820.0,west,90.969,20,1.415,12,7196,100.0,Errr
39507,2026-06-17 06:21:08,98820,98820.0,east,2.625,3,0.53,25,10300,12.57,Errr
39506,2026-06-17 06:21:08,98820,98820.0,south,57.19,20,0.535,15,7720,83.71,Errr
39505,2026-06-17 06:21:08,98820,98820.0,north,89.946,20,1.192,8,6682,100.0,Errr
39504,2026-06-17 06:21:08,98810,98810.0,west,90.95,20,0.986,12,7196,99.93,Errr
39503,2026-06-17 06:21:08,98810,98810.0,east,0.0,0,12.56,25,10300,0.06,Errr
39502,2026-06-17 06:21:08,98810,98810.0,south,47.974,20,1.4,15,7720,81.13,Errr
39501,2026-06-17 06:21:08,98810,98810.0,north,90.968,20,0.114,8,6682,100.0,Errr
39500,2026-06-17 06:21:08,98800,98800.0,west,89.876,20,1.268,12,7196,100.0,Errr
39499,2026-06-17 06:21:08,98800,98800.0,east,0.0,0,9.999,25,10300,2.87,Errr
39498,2026-06-17 06:21:08,98800,98800.0,south,40.271,20,0.001,15,7720,75.82,Errr
39497,2026-06-17 06:21:08,98800,98800.0,north,89.983,20,0.977,8,6682,100.0,Errr
39496,2026-06-17 06:21:08,98790,98790.0,west,90.867,20,0.101,12,7196,100.0,Errr
39495,2026-06-17 06:21:08,98790,98790.0,east,0.0,0,9.595,25,10300,0.44,Errr
39494,2026-06-17 06:21:08,98790,98790.0,south,32.142,20,1.298,15,7720,74.44,Errr
39493,2026-06-17 06:21:08,98790,98790.0,north,90.483,20,0.691,8,6682,100.0,Errr
39492,2026-06-17 06:21:08,98780,98780.0,west,84.152,20,1.04,12,7196,95.63,Errr
39491,2026-06-17 06:21:08,98780,98780.0,east,18.564,2,11.992,25,10298,13.17,Errr
39490,2026-06-17 06:21:08,98780,98780.0,south,25.234,16,0.529,15,7720,57.66,Errr
39489,2026-06-17 06:21:08,98780,98780.0,north,89.217,20,0.812,8,6682,100.0,Errr
39488,2026-06-17 06:21:08,98770,98770.0,west,77.444,20,0.127,12,7196,94.86,Errr
39487,2026-06-17 06:21:08,98770,98770.0,east,58.45,12,12.688,25,10288,60.24,Errr
39486,2026-06-17 06:21:08,98770,98770.0,south,16.1,11,1.177,15,7720,40.35,Errr
39485,2026-06-17 06:21:08,98770,98770.0,north,83.709,18,1.299,8,6682,88.36,Errr
39484,2026-06-17 06:21:08,98760,98760.0,west,69.554,20,1.15,12,7196,91.87,Srrr
39483,2026-06-17 06:21:08,98760,98760.0,east,90.2,20,1.317,25,10280,97.65,Srrr
39482,2026-06-17 06:21:08,98760,98760.0,south,8.268,6,0.789,15,7720,19.6,Srrr
39481,2026-06-17 06:21:08,98760,98760.0,north,75.658,16,0.597,8,6682,79.82,Srrr
39480,2026-06-17 06:21:08,98750,98750.0,west,59.897,20,0.045,12,7196,88.36,Srrr
39479,2026-06-17 06:21:08,98750,98750.0,east,89.343,20,0.343,25,10280,97.4,Srrr
39478,2026-06-17 06:21:08,98750,98750.0,south,0.201,1,0.877,15,7720,5.94,Srrr
39477,2026-06-17 06:21:08,98750,98750.0,north,67.547,13,1.278,8,6682,68.05,Srrr
39476,2026-06-17 06:21:08,98740,98740.0,west,53.478,20,0.539,12,7196,84.84,Srrr
39475,2026-06-17 06:21:08,98740,98740.0,east,89.42,20,0.674,25,10280,99.18,Srrr
39474,2026-06-17 06:21:08,98740,98740.0,south,0.0,0,8.633,15,7720,0.0,Srrr
39473,2026-06-17 06:21:08,98740,98740.0,north,60.128,10,0.022,8,6682,58.29,Srrr
39472,2026-06-17 06:21:08,98730,98730.0,west,44.948,20,0.603,12,7196,79.43,Srrr
39471,2026-06-17 06:21:08,98730,98730.0,east,84.057,20,0.761,25,10280,94.98,Srrr
39470,2026-06-17 06:21:08,98730,98730.0,south,25.076,0,10.187,15,7720,13.93,Srrr
39469,2026-06-17 06:21:08,98730,98730.0,north,51.33,7,1.467,8,6682,43.74,Srrr
39468,2026-06-17 06:21:08,98720,98720.0,west,37.033,19,0.942,12,7196,72.18,Srrr
39467,2026-06-17 06:21:08,98720,98720.0,east,75.171,20,0.803,25,10280,94.84,Srrr
39466,2026-06-17 06:21:08,98720,98720.0,south,65.125,12,9.942,15,7711,66.92,Srrr
39465,2026-06-17 06:21:08,98720,98720.0,north,43.908,5,0.463,8,6682,36.91,Srrr
39464,2026-06-17 06:21:08,98710,98710.0,west,29.153,15,0.377,12,7196,55.67,Nrrr
39463,2026-06-17 06:21:08,98710,98710.0,east,68.443,20,0.329,25,10280,92.79,Nrrr
39462,2026-06-17 06:21:08,98710,98710.0,south,90.737,20,0.964,15,7705,97.51,Nrrr
39461,2026-06-17 06:21:08,98710,98710.0,north,34.934,2,1.282,8,6682,23.51,Nrrr
39460,2026-06-17 06:21:08,98700,98700.0,west,20.105,11,0.419,12,7196,44.74,Nrrr
39459,2026-06-17 06:21:08,98700,98700.0,east,59.991,20,0.623,25,10280,87.49,Nrrr
39458,2026-06-17 06:21:08,98700,98700.0,south,89.556,20,1.005,15,7705,98.39,Nrrr
39457,2026-06-17 06:21:08,98700,98700.0,north,34.584,0,8.955,8,6682,16.27,Nrrr
39456,2026-06-17 06:21:08,98690,98690.0,west,13.317,7,0.698,12,7196,29.36,Nrrr
39455,2026-06-17 06:21:08,98690,98690.0,east,51.799,20,0.307,25,10280,81.17,Nrrr
39454,2026-06-17 06:21:08,98690,98690.0,south,90.392,20,0.656,15,7705,100.0,Nrrr
39453,2026-06-17 06:21:08,98690,98690.0,north,73.166,13,10.158,8,6673,69.86,Nrrr
39452,2026-06-17 06:21:08,98680,98680.0,west,3.816,3,0.232,12,7196,10.64,Wrrr
39451,2026-06-17 06:21:08,98680,98680.0,east,43.389,20,1.018,25,10280,81.39,Wrrr
39450,2026-06-17 06:21:08,98680,98680.0,south,89.415,20,1.077,15,7705,100.0,Wrrr
39449,2026-06-17 06:21:08,98680,98680.0,north,89.055,20,1.354,8,6669,100.0,Wrrr
39448,2026-06-17 06:21:08,98670,98670.0,west,0.492,0,8.874,12,7196,0.81,Wrrr
39447,2026-06-17 06:21:08,98670,98670.0,east,36.305,20,0.006,25,10280,75.73,Wrrr
39446,2026-06-17 06:21:08,98670,98670.0,south,90.453,20,0.221,15,7705,100.0,Wrrr
39445,2026-06-17 06:21:08,98670,98670.0,north,90.757,20,1.062,8,6669,99.73,Wrrr
39444,2026-06-17 06:21:08,98660,98660.0,west,2.015,0,11.406,12,7196,0.0,Wrrr
39443,2026-06-17 06:21:08,98660,98660.0,east,27.938,20,1.296,25,10280,73.17,Wrrr
39442,2026-06-17 06:21:08,98660,98660.0,south,82.509,20,1.459,15,7705,95.36,Wrrr
39441,2026-06-17 06:21:08,98660,98660.0,north,89.567,20,1.046,8,6669,100.0,Wrrr
39440,2026-06-17 06:21:08,98650,98650.0,west,41.112,3,11.808,12,7194,27.15,Wrrr
39439,2026-06-17 06:21:08,98650,98650.0,east,19.637,20,1.405,25,10280,68.06,Wrrr
39438,2026-06-17 06:21:08,98650,98650.0,south,73.838,20,1.282,15,7705,94.54,Wrrr
39437,2026-06-17 06:21:08,98650,98650.0,north,90.053,20,1.122,8,6669,100.0,Wrrr
39436,2026-06-17 06:21:08,98640,98640.0,west,82.461,17,10.149,12,7184,86.15,Wrrr
39435,2026-06-17 06:21:08,98640,98640.0,east,12.189,13,0.555,25,10280,46.58,Wrrr
39434,2026-06-17 06:21:08,98640,98640.0,south,65.977,20,0.255,15,7705,89.46,Wrrr
39433,2026-06-17 06:21:08,98640,98640.0,north,89.873,20,1.119,8,6669,99.48,Wrrr
39432,2026-06-17 06:21:08,98630,98630.0,west,90.495,20,1.001,12,7182,99.75,Errr
39431,2026-06-17 06:21:08,98630,98630.0,east,4.894,5,1.116,25,10280,14.62,Errr
39430,2026-06-17 06:21:08,98630,98630.0,south,59.276,20,0.148,15,7705,88.66,Errr
39429,2026-06-17 06:21:08,98630,98630.0,north,89.742,20,0.564,8,6669,99.39,Errr
39428,2026-06-17 06:21:08,98620,98620.0,west,89.924,20,1.399,12,7182,100.0,Errr
39427,2026-06-17 06:21:08,98620,98620.0,east,0.586,0,9.127,25,10280,0.13,Errr
39426,2026-06-17 06:21:08,98620,98620.0,south,51.19,20,0.906,15,7705,82.46,Errr
39425,2026-06-17 06:21:08,98620,98620.0,north,90.228,20,1.085,8,6669,97.97,Errr
39424,2026-06-17 06:21:08,98610,98610.0,west,90.438,20,0.969,12,7182,100.0,Errr
39423,2026-06-17 06:21:08,98610,98610.0,east,0.0,0,9.713,25,10280,0.0,Errr
39422,2026-06-17 06:21:08,98610,98610.0,south,42.72,20,0.561,15,7705,81.4,Errr
